#{"t_start": 1783457829.7392182, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-28.634546,97,2.297942,-100.0,-3.449391814449009,0
-22.219782,81,2.441679,-100.0,-1.5969382586054306,0
-20.736751,105,2.643878,-100.0,-1.7968160048034374,0
-4.712773,107,2.922832,-100.0,-0.7754409779355471,0
9205.6771,1000,6.536732,2.6341585734555273,20.0,0
-10.149953,94,6.72373,-100.0,-1.7321522746425542,0
-2.170945,71,6.898706,-100.0,-1.8762967604654566,0
-1.671731,79,7.10087,-100.0,-1.465017432111603,0
-3.453958,119,7.377861,-100.0,-0.6437302931743489,0
-0.523277,67,7.684132,-100.0,-0.9944241532455449,0
-15.518272,95,7.930568,-100.0,-4.955223999716287,0
-3.364582,108,8.1838,-100.0,-1.1068157690029499,0
-2.094477,70,9.888948,-100.0,-2.6885887168294262,0
-82.986586,150,10.253114,-100.0,-5.0645997903408615,0
-7.947129,59,10.389491,-100.0,-4.303757723087852,0
-60.609637,103,10.610148,-100.0,-1.7502460465279674,0
-17.014664,64,10.730665,-100.0,-0.9202119777639762,0
-26.181676,85,10.906432,-100.0,-1.9965991138486296,0
-3.79973,80,11.064069,-100.0,-1.235619054956315,0
-34.450776,96,11.264002,-100.0,-1.1342447865053793,0
-3.564878,78,11.421309,-100.0,-1.2775089712481322,0
-2.736412,62,11.550552,-100.0,-2.880656900541744,0
-3.040592,74,11.704037,-100.0,-1.5907038310209645,0
-2.372559,93,11.899119,-100.0,-2.190802323535241,0
-2.649913,66,13.56239,-100.0,0.2620262302085479,0
-3.897306,92,13.763037,-100.0,-1.7937314086410905,0
-3.635499,74,13.912019,-100.0,-2.1390514089722883,0
-17.108423,106,14.115551,-100.0,-0.8493585783928903,0
-2.278289,107,14.334756,-100.0,-2.1203451977365613,0
-1.517263,69,14.469901,-100.0,-1.8413200204296287,0
-14.121874,91,14.657754,-100.0,-0.3113152315951677,0
-3.233701,81,14.820646,-100.0,-2.700645657401266,0
-4.271508,125,15.073908,-100.0,-2.578853840980703,0
-2.581355,57,15.196067,-100.0,-2.6314099166253317,0
-2.001893,97,15.396989,-100.0,0.13075921163196697,0
-4.748216,89,15.582596,-100.0,-1.9662371070504698,0
0.124571,79,17.32478,-100.0,0.019378546752375214,0
-33.738542,104,17.561854,-100.0,-4.520233434273123,0
-0.078334,114,17.784622,-100.0,0.34156800374912016,0
-16.026992,123,18.057668,-100.0,-0.9607385279885827,0
-1.42784,66,18.182832,-100.0,-1.578447675266767,0
-3.412299,109,18.407952,-100.0,-2.742234675524267,0
-1.853645,67,18.557845,-100.0,-1.7409226154912,0
-1.792353,63,18.699944,-100.0,-2.5425235271723468,0
-11.180592,95,18.913386,-100.0,-0.17896733014061292,0
-3.912004,90,19.100183,-100.0,-0.21972237481722212,0
-0.158822,77,19.248864,-100.0,0.49193211519250296,0
-5.263953,84,21.010169,-100.0,0.010105475121145388,0
20.889273,66,21.142227,-100.0,20.0,0
-17.26369,124,21.386058,-100.0,-0.44259805374693434,0
-22.04356,81,21.560101,-100.0,-1.3598918824636161,0
-2.880165,95,21.756453,-100.0,-2.2155658435972883,0
-7.822683,94,21.940102,-100.0,-0.3313947929187201,0
-56.757954,111,22.174412,-100.0,-5.4474992671692,0
-2.666513,77,22.319865,-100.0,-1.4285976401719478,0
-20.391147,63,22.453527,-100.0,-1.4540496866152544,0
-1.397361,72,22.612808,-100.0,-1.8408143567385142,0
-6.723187,71,22.784218,-100.0,-1.8164013922629643,0
-14.291935,121,23.033896,-100.0,-0.6932052643518752,0
-91.564899,117,24.763037,-100.0,-7.0257243651933905,0
-81.099447,107,24.970809,-100.0,-5.639073938757238,0
-3.122716,58,25.090591,-100.0,-2.1491452953143355,0
-2.406742,78,25.250933,-100.0,-2.088098759388785,0
9.138918,114,25.473922,-100.0,20.0,0
-13.728154,83,25.662846,-100.0,-0.6555973805837967,0
-7.918751,104,25.892134,-100.0,-1.5769360972901825,0
-13.770726,94,26.083005,-100.0,-0.07383031313999651,0
-0.301216,61,26.213655,-100.0,-0.9319986276111945,0
-5.73495,95,26.401583,-100.0,0.06640441313975831,0
-52.842247,104,26.636541,-100.0,-1.8122126161984067,0
-1.863652,66,28.395618,-100.0,-2.412472876382488,0
1.202383,68,28.539095,-100.0,0.4938246067629883,0
-3.361808,98,28.769037,-100.0,-2.365680277913712,0
0.284742,69,28.943911,-100.0,0.3209976678133101,0
-21.49719,88,29.137779,-100.0,-1.8743846961646384,0
20.053858,93,29.349291,-100.0,20.0,0
-24.05196,100,29.583351,-100.0,-2.7020309461150624,0
-3.389931,86,29.760063,-100.0,-2.164251881728055,0
-7.605771,74,29.916554,-100.0,0.07000087441069214,0
-37.248858,97,30.097753,-100.0,-1.8965824216364706,0
-5.977922,73,30.253242,-100.0,-1.1273962652152587,0
-12.944964,124,30.53266,-100.0,-1.5877075225389705,0
-1.34754,68,32.211374,-100.0,0.26930165837770603,0
-1.857713,85,32.429316,-100.0,-2.363941587409503,0
19.942408,87,32.612126,-100.0,20.0,0
-1.955454,104,32.824038,-100.0,0.5974721982784664,0
-3.551495,71,32.978222,-100.0,-0.19515439970201431,0
-0.867415,66,33.11226,-100.0,-0.010027855193585872,0
-12.200171,101,33.31487,-100.0,-0.2864591316714577,0
-5.614728,59,33.437605,-100.0,-2.2506639264630923,0
-35.819059,100,33.637149,-100.0,-5.41828670254419,0
-2.420716,70,33.781935,-100.0,-1.4694829185172193,0
-4.072831,91,33.970064,-100.0,-1.922457326017633,0
-2.539433,58,34.101749,-100.0,-3.246647231412621,0
-12.996222,100,35.915344,-100.0,-1.1688816416118097,0
-7.950937,90,36.09549,-100.0,-0.6682352601932574,0
-3.066105,57,36.218525,-100.0,-3.6472199782410666,0
-9.831335,87,36.444826,-100.0,0.08602062381883352,0
1.241989,59,36.58372,-100.0,0.5076190793987541,0
-4.131429,64,36.741566,-100.0,-3.293106003461264,0
-20.616061,102,36.95612,-100.0,-0.000577282779656775,0
-1.936236,80,37.134554,-100.0,-0.3357508224085465,0
-2.717308,72,37.279191,-100.0,-3.1321601112574937,0
0.23155,88,37.451133,-100.0,0.44066941386179936,0
-4.103606,102,37.671751,-100.0,-0.7598775053953547,0
-21.317906,89,37.848024,-100.0,-3.084332750174968,0
-2.011029,84,38.058826,-100.0,-2.3000803297080163,0
-7.590964,86,39.78347,-100.0,-0.39883068283080486,0
-4.834195,80,39.940758,-100.0,-0.4095162665129298,0
-4.769569,96,40.160191,-100.0,-2.789909860981822,0
-2.522358,61,40.300289,-100.0,-2.9254126747854934,0
-2.802464,67,40.43453,-100.0,-3.0666333681440836,0
-2.051114,80,40.596707,-100.0,-2.436849868418247,0
-2.083106,56,40.716601,-100.0,-0.17476464786056795,0
0.460371,86,40.890805,-100.0,0.05765839730790248,0
1.219875,86,41.069101,-100.0,0.5259524893943014,0
-3.04728,84,41.246277,-100.0,-1.6745506199246436,0
-5.365057,91,41.430512,-100.0,-1.5490232891104836,0
-9.176083,106,41.6397,-100.0,-0.7768491974218805,0
-2.9159,66,43.289152,-100.0,-3.2246849530522064,0
-2.804583,92,43.479053,-100.0,0.07851581016126724,0
-1.913274,59,43.603571,-100.0,-1.8848137630217172,0
-2.196253,66,43.742042,-100.0,-2.4412706493090695,0
-7.778488,105,43.950999,-100.0,-0.4667605053445445,0
-1.745972,83,44.117272,-100.0,-0.8961707237919819,0
-1.729623,96,44.311422,-100.0,-2.3272652013636907,0
-0.766523,55,44.42892,-100.0,-0.5670033967083123,0
20.830545,70,44.563237,-100.0,20.0,0
0.808504,56,44.668469,-100.0,0.18404272401758348,0
-2.744155,65,44.823413,-100.0,-2.9951099091991193,0
-2.486398,56,44.944167,-100.0,-2.9545126438425506,0
-1.642841,64,45.06901,-100.0,-1.6144837069884315,0
-1.614467,57,45.191506,-100.0,-2.4521867138244344,0
-3.497044,79,45.360322,-100.0,-2.933652044152122,0
-3.897415,81,47.074133,-100.0,0.3999456385676573,0
-3.168618,68,47.223563,-100.0,-2.294787123941803,0
-1.650537,58,47.359127,-100.0,-2.106126772294309,0
-1.501349,60,47.481264,-100.0,-1.9606039539689728,0
-2.467618,72,47.634601,-100.0,-2.2714984264974465,0
0.108558,70,47.789629,-100.0,-0.31765734057456296,0
-2.997906,57,47.918363,-100.0,-3.1855842581423874,0
-1.319641,63,48.045286,-100.0,-1.9950213155030039,0
0.773398,60,48.166141,-100.0,0.5541202034157252,0
-0.560429,83,48.346562,-100.0,0.2417450742216417,0
0.389322,80,48.543607,-100.0,0.5078353635759998,0
-0.567843,92,48.77351,-100.0,0.15364405183528013,0
-1.643227,67,48.926067,-100.0,-2.11993996975783,0
-0.044804,78,49.101423,-100.0,0.025223707027116626,0
-2.154818,75,50.982176,-100.0,-2.441507912181196,0
-2.575152,58,51.110142,-100.0,-2.879454736186574,0
-2.137214,63,51.238816,-100.0,-2.2902274281866637,0
20.464515,61,51.354395,-100.0,20.0,0
19.784331,72,51.511682,-100.0,20.0,0
-1.918615,58,51.629995,-100.0,-2.567205037526498,0
-2.574961,87,51.83003,-100.0,-2.7675217167773356,0
-2.379738,65,51.969719,-100.0,-2.7387795780696798,0
0.518829,80,52.146844,-100.0,0.46906985769463505,0
-2.130015,74,52.295577,-100.0,-2.389984610444344,0
0.956138,63,52.419525,-100.0,0.36375699031157954,0
-2.596961,58,52.540308,-100.0,-2.9062473791683106,0
-5.115398,93,52.731143,-100.0,-2.4895513668772806,0
-2.235095,54,52.837752,-100.0,-2.6048706032430067,0
1.313769,61,52.950042,-100.0,0.5831057307721378,0
0.353163,86,54.59385,-100.0,0.4922832204347625,0
-2.965978,98,54.806204,-100.0,-2.6263470398140774,0
0.398686,72,54.946557,-100.0,0.5216269768868876,0
-3.653986,93,55.132715,-100.0,-2.6719952430881477,0
-0.902006,70,55.283498,-100.0,-1.2049438943796915,0
-1.609318,89,55.459495,-100.0,0.5977357464985568,0
-1.866089,69,55.606166,-100.0,-2.428311002582818,0
-2.364892,59,55.725884,-100.0,-2.6668981260313487,0
0.694542,76,55.885321,-100.0,0.2567388300810679,0
-5.603948,77,56.046689,-100.0,-1.6509159056094223,0
-3.17649,73,56.209215,-100.0,-3.0698997230418414,0
-2.29947,93,56.444389,-100.0,-2.084172849632918,0
-2.520441,82,56.632733,-100.0,-1.7977111174154976,0
1.226954,93,58.356765,-100.0,0.47270400767685267,0
-2.499735,65,58.519161,-100.0,-2.916742087585786,0
-2.809036,83,58.709031,-100.0,-2.900003894085793,0
-2.853181,79,58.871212,-100.0,-3.2030121377206675,0
-2.10119,61,59.003849,-100.0,-2.424613345565525,0
-3.554671,84,59.163599,-100.0,-1.996410387238578,0
1.095016,61,59.291835,-100.0,0.3447426175046896,0
-3.329776,82,59.467356,-100.0,-2.218460318305152,0
-3.950654,80,59.623223,-100.0,-2.7216013692143357,0
0.951963,59,59.736877,-100.0,0.42493536778400187,0
1.021721,68,59.882185,-100.0,0.5033223606271886,0
-0.083444,84,60.056295,-100.0,-0.4982240577871784,0
20.818175,64,60.19545,-100.0,20.0,0
-1.133192,68,60.330513,-100.0,-2.091633890368393,0
19.806806,67,62.107041,-100.0,20.0,0
0.613961,86,62.270843,-100.0,0.39305324862324786,0
20.925063,58,62.397933,-100.0,20.0,0
-0.642426,62,62.539975,-100.0,-0.4279992770187906,0
-1.396633,83,62.719534,-100.0,-2.0311180981887347,0
20.34973,85,62.898753,-100.0,20.0,0
-0.911606,65,63.043834,-100.0,-1.9075636944747536,0
-2.220818,64,63.179608,-100.0,-2.7831801626123283,0
-1.269464,76,63.330841,-100.0,-1.9705412559431847,0
-1.047714,61,63.453489,-100.0,-1.7827515579959896,0
