#{"t_start": 1782922014.3641121, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-19.768081,112,1.345165,-100.0,-0.8111100792884827,0
-5.851714,115,1.457848,-100.0,-0.5960512161254883,0
-18.57001,114,1.577947,-100.0,-0.12102190405130386,0
-3.750711,109,1.689201,-100.0,0.9837550520896912,0
-24.043507,115,1.812008,-100.0,-0.746364176273346,0
-12.415584,86,1.920461,-100.0,-0.2870221436023712,0
-6.028286,128,2.059056,-100.0,-0.5982974767684937,0
-2.346876,92,2.157301,-100.0,-0.12361990660429001,0
-11.999968,69,2.224329,-100.0,-0.33077001571655273,0
-3.4725,58,2.290273,-100.0,-0.6924638748168945,0
-9.295624,84,3.152872,-100.0,-0.12822824716567993,0
-7.100814,76,3.243304,-100.0,-0.233785480260849,0
-5.573872,109,3.412636,-100.0,-0.7389663457870483,0
-14.349666,75,3.492265,-100.0,-0.48798641562461853,0
-6.354364,98,3.598199,-100.0,-0.08792940527200699,0
-12.148579,93,3.710899,-100.0,-0.1143084168434143,0
-29.890534,152,3.861082,-100.0,-0.707409679889679,0
-10.309829,106,3.964302,-100.0,-0.45451587438583374,0
-4.846935,60,4.026502,-100.0,-0.6283060908317566,0
-29.688086,104,4.130177,-100.0,-0.5402677059173584,0
-12.477998,98,5.010356,-100.0,-0.7451893091201782,0
-5.001513,56,5.07263,-100.0,-0.7573761940002441,0
-9.724352,90,5.166966,-100.0,-0.5127943158149719,0
-4.58999,96,5.263259,-100.0,-0.6063147783279419,0
-14.993923,81,5.348444,-100.0,-0.5637819766998291,0
-11.46128,79,5.426088,-100.0,-0.6861186027526855,0
-8.247732,113,5.536922,-100.0,-0.5999928116798401,0
-11.307044,109,5.675151,-100.0,-0.661730170249939,0
-3.566864,93,5.772901,-100.0,0.9742655158042908,0
-13.22059,125,5.899228,-100.0,-0.15220220386981964,0
-4.58145,84,5.981768,-100.0,-0.5963088870048523,0
-7.477116,93,6.079095,-100.0,-0.38701069355010986,0
-28.426869,140,6.974632,-100.0,-0.14175081253051758,0
-16.333209,102,7.082522,-100.0,-0.7825743556022644,0
-7.495254,64,7.149195,-100.0,-0.2335592806339264,0
-5.151973,60,7.214688,-100.0,-0.4720246195793152,0
-5.776506,87,7.305657,-100.0,-0.28848588466644287,0
-12.509243,66,7.390162,-100.0,-0.5290518999099731,0
-7.433877,68,7.464757,-100.0,-0.6874915957450867,0
-1.531992,68,7.549354,-100.0,-0.7093814611434937,0
-6.397602,74,7.65141,-100.0,-0.6549685597419739,0
-12.625167,76,7.740649,-100.0,-0.40600264072418213,0
-10.717347,95,7.842932,-100.0,-0.4125986397266388,0
-17.791121,123,7.988193,-100.0,-0.7236873507499695,0
-11.558366,104,9.1695,-100.0,-0.3016914129257202,0
0.084824,62,9.244452,-100.0,0.9890576004981995,0
-5.430106,79,9.342208,-100.0,-0.6523103713989258,0
-9.989369,90,9.458568,-100.0,-0.7360239028930664,0
-14.819664,94,9.566809,-100.0,-0.4199075698852539,0
-9.523633,74,9.644222,-100.0,-0.059256840497255325,0
-7.429469,69,9.715733,-100.0,-0.5887467861175537,0
-6.848426,75,9.79587,-100.0,-0.6741420030593872,0
-3.508458,60,9.854774,-100.0,-0.6759451627731323,0
-14.687402,110,9.962203,-100.0,-0.28164488077163696,0
-6.521474,70,10.034477,-100.0,-0.3186086416244507,0
-13.186597,74,10.112242,-100.0,-0.7125005722045898,0
-16.186751,100,11.238555,-100.0,-0.7162097692489624,0
-24.742209,118,11.41529,-100.0,-0.3148048520088196,0
-2.39166,79,11.534607,-100.0,-0.14885061979293823,0
-6.150423,88,11.660504,-100.0,-0.19965961575508118,0
-3.820334,92,11.798381,-100.0,-0.5501951575279236,0
-5.857298,65,11.895927,-100.0,-0.6583967208862305,0
-14.347301,74,12.022809,-100.0,-0.202235609292984,0
-11.852608,62,12.121656,-100.0,-0.5446716547012329,0
-18.856901,124,12.336386,-100.0,-0.7173910140991211,0
-7.107014,55,12.433956,-100.0,-0.45192569494247437,0
-14.937069,96,12.600714,-100.0,-0.9345090389251709,0
-17.010843,119,12.780648,-100.0,-0.3703114092350006,0
-6.636066,60,13.994253,-100.0,-0.7355939149856567,0
-2.307061,64,14.089998,-100.0,0.9423390626907349,0
-5.288713,65,14.187545,-100.0,-0.49268025159835815,0
-7.015033,75,14.299619,-100.0,-0.6974126100540161,0
-10.752778,71,14.407338,-100.0,-0.8094141483306885,0
-17.64117,110,14.574497,-100.0,-0.14937640726566315,0
-12.923133,100,14.741924,-100.0,-0.6977075338363647,0
-2.980561,56,14.829959,-100.0,-0.749386727809906,0
-5.863841,99,15.000343,-100.0,-0.7215192914009094,0
-5.109738,70,15.095058,-100.0,-0.7108637094497681,0
-8.293956,82,15.2197,-100.0,-0.827250599861145,0
-11.426378,79,15.334351,-100.0,-0.6786456108093262,0
-8.390043,71,15.462728,-100.0,-0.32983317971229553,0
-10.802861,85,16.71307,-100.0,-0.5474188923835754,0
-9.241425,69,16.823476,-100.0,-0.13153693079948425,0
-8.230618,93,16.999789,-100.0,-0.6303550004959106,0
-5.867754,114,17.16329,-100.0,-0.5199072360992432,0
-3.106224,71,17.267395,-100.0,-0.725479006767273,0
-2.06178,65,17.380933,-100.0,0.9781676530838013,0
-9.886298,88,17.556467,-100.0,-0.8229525089263916,0
-14.449888,78,17.688112,-100.0,-0.7171837687492371,0
-8.42049,66,17.802681,-100.0,-0.6713016033172607,0
-9.781215,99,17.970227,-100.0,-0.6169971227645874,0
-8.686758,102,18.121437,-100.0,0.970464289188385,0
-9.57463,83,18.243767,-100.0,-0.599669873714447,0
-1.744973,75,19.758547,-100.0,0.9515634775161743,0
-10.905562,84,19.890294,-100.0,-0.7354023456573486,0
-10.269646,76,20.023353,-100.0,-0.7672001123428345,0
-9.175413,97,20.163393,-100.0,-0.7258672714233398,0
-3.183121,64,20.255669,-100.0,-0.23069508373737335,0
-5.093996,78,20.366082,-100.0,-0.783134937286377,0
-15.52963,110,20.521977,-100.0,-0.8802841901779175,0
-11.28655,98,20.668073,-100.0,-0.08020827919244766,0
-10.758497,92,20.882277,-100.0,-0.8654423356056213,0
-3.205366,58,20.99707,-100.0,-0.1790456771850586,0
-3.602676,53,21.090441,-100.0,-0.8154783844947815,0
-5.987055,55,21.178383,-100.0,-0.12655901908874512,0
-1.749612,59,21.255923,-100.0,0.9624034762382507,0
-8.887143,89,22.37171,-100.0,-0.07072710990905762,0
-6.808748,73,22.476588,-100.0,-0.06886652112007141,0
-3.520465,88,22.622596,-100.0,-0.7507266402244568,0
-5.887389,90,22.761127,-100.0,-0.07696262001991272,0
-3.061486,78,22.870225,-100.0,0.968940794467926,0
0.163125,78,22.997044,-100.0,0.8886424899101257,0
-14.423021,93,23.139921,-100.0,-0.8015792965888977,0
-10.131546,92,23.313027,-100.0,-0.7928787469863892,0
-5.523626,57,23.430986,-100.0,-0.8460469245910645,0
-2.172063,65,23.559269,-100.0,0.9612305164337158,0
-11.210542,79,23.718048,-100.0,-0.7509894371032715,0
-3.898591,55,23.81308,-100.0,-0.13775493204593658,0
-8.367494,78,24.01307,-100.0,-0.13617929816246033,0
-8.786881,92,25.372224,-100.0,-0.7416809797286987,0
-6.553794,61,25.468715,-100.0,-0.12241717427968979,0
-6.443735,63,25.557436,-100.0,-0.10566632449626923,0
-15.53328,101,25.713489,-100.0,-0.8390207886695862,0
-5.948348,75,25.848291,-100.0,-0.623197078704834,0
-9.690932,99,26.056289,-100.0,-0.08180637657642365,0
-5.133988,57,26.167663,-100.0,-0.8347020745277405,0
-7.15582,81,26.298329,-100.0,-0.6187151670455933,0
-0.91859,64,26.393511,-100.0,0.9895181655883789,0
-5.404012,72,26.499931,-100.0,-0.7041000127792358,0
-4.438626,57,26.583389,-100.0,-0.7404557466506958,0
-1.790186,79,26.711013,-100.0,-0.6954693794250488,0
-2.977127,74,26.841387,-100.0,-0.7097073197364807,0
-5.095484,60,26.961316,-100.0,-0.17265456914901733,0
-7.504764,72,27.133801,-100.0,-0.7839605808258057,0
-2.311681,59,29.621459,-100.0,-0.7848374247550964,0
-7.652937,82,29.755679,-100.0,-0.7724451422691345,0
-6.480256,69,29.878973,-100.0,-0.6120760440826416,0
-2.041224,88,30.008579,-100.0,-0.10171228647232056,0
-4.868602,65,30.099058,-100.0,-0.7568087577819824,0
-6.37246,70,30.195683,-100.0,-0.8414299488067627,0
-5.177922,83,30.30672,-100.0,-0.6645323634147644,0
-7.599764,96,30.442505,-100.0,-0.7037205696105957,0
-5.440591,70,30.543358,-100.0,-0.6863560676574707,0
-5.437639,69,30.648815,-100.0,-0.6742476224899292,0
-4.214099,62,30.735954,-100.0,-0.7597552537918091,0
-0.350916,55,30.817518,-100.0,0.9355233907699585,0
-8.969921,79,30.935983,-100.0,-0.826998770236969,0
-3.760577,81,32.231873,-100.0,-0.6424457430839539,0
-11.041173,79,32.368635,-100.0,-0.7349580526351929,0
-6.979128,67,32.470278,-100.0,-0.7449864149093628,0
-4.456102,55,32.552968,-100.0,-0.791437029838562,0
-5.206812,73,32.665362,-100.0,-0.04723592475056648,0
-13.322551,96,32.805603,-100.0,-0.926149308681488,0
-1.467778,64,32.898643,-100.0,0.9850217700004578,0
-11.591543,88,33.030186,-100.0,-0.8002506494522095,0
-3.250904,76,33.13629,-100.0,-0.8262889981269836,0
-11.831627,97,33.270218,-100.0,-0.5479104518890381,0
-11.353254,93,33.431802,-100.0,-0.773979902267456,0
-4.606138,63,33.553005,-100.0,-0.8363213539123535,0
0.611795,68,33.716922,-100.0,0.8792136311531067,0
-4.298528,82,33.888634,-100.0,-0.379497230052948,0
-0.382466,56,35.466155,-100.0,0.9433973431587219,0
-0.561607,76,35.586952,-100.0,0.9380426406860352,0
-3.615444,63,35.700106,-100.0,-0.06853924691677094,0
-2.224237,89,35.845031,-100.0,0.9896081686019897,0
-8.391248,73,35.957887,-100.0,-0.6651288270950317,0
-10.541017,80,36.085826,-100.0,-0.7511847615242004,0
-0.719234,69,36.195318,-100.0,0.978927493095398,0
-1.547519,69,36.292057,-100.0,-0.006140654906630516,0
-8.559459,75,36.434936,-100.0,-0.15402258932590485,0
-3.240564,71,36.585492,-100.0,-0.21366728842258453,0
-1.676033,58,36.699011,-100.0,0.982280969619751,0
-1.065144,88,36.832788,-100.0,0.9704520106315613,0
-8.747237,67,36.933039,-100.0,-0.07919681072235107,0
