#{"t_start": 1782851155.2719111, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-86.934393,145,1.245504,-100.0,-3.572376251220703,0
-66.809055,94,1.340398,-100.0,-2.000969409942627,0
-47.30574,110,1.445349,-100.0,-2.0174012184143066,0
-19.375609,64,1.506938,-100.0,-1.8881351947784424,0
-24.153852,74,1.579196,-100.0,-1.3268746137619019,0
-37.593534,72,1.646401,-100.0,-1.8413387537002563,0
-36.735101,90,1.733063,-100.0,-0.9717119932174683,0
-41.086361,121,1.851491,-100.0,-0.522375226020813,0
-15.447288,57,1.908575,-100.0,1.3662192821502686,0
-45.197431,87,1.995718,-100.0,-0.8639152646064758,0
-28.336902,88,2.085937,-100.0,-1.8063111305236816,0
-40.038432,85,2.896674,-100.0,-0.7567179203033447,0
-19.166739,64,2.959928,-100.0,0.9792509078979492,0
-39.132214,122,3.083485,-100.0,-2.0749430656433105,0
-48.040626,98,3.176747,-100.0,-1.1114304065704346,0
-25.462284,110,3.284804,-100.0,-1.9015005826950073,0
-91.339415,86,3.36553,-100.0,-2.572962760925293,0
-46.521112,79,3.441692,-100.0,-2.081836700439453,0
-61.495737,119,3.569187,-100.0,-0.9240731596946716,0
-66.763831,89,3.678054,-100.0,-2.8426406383514404,0
-72.917448,113,3.843563,-100.0,-1.9896231889724731,0
-33.895287,101,4.714303,-100.0,-1.692768931388855,0
-25.095599,65,4.790478,-100.0,-1.995388150215149,0
-31.563504,79,4.866159,-100.0,-1.270627498626709,0
-20.853375,60,4.921462,-100.0,-1.8311835527420044,0
-20.97199,64,4.985302,-100.0,-1.7623839378356934,0
-59.338684,100,5.088856,-100.0,-1.058221459388733,0
-23.528188,59,5.151776,-100.0,-1.8697924613952637,0
-32.23715,60,5.209817,-100.0,-2.083524465560913,0
-32.240548,78,5.291183,-100.0,-2.0459604263305664,0
-27.355145,67,5.356446,-100.0,-1.8098864555358887,0
-60.507047,117,5.471325,-100.0,-1.0211082696914673,0
-25.434187,54,5.525339,-100.0,-1.2041667699813843,0
-23.602631,72,5.613141,-100.0,-1.98465895652771,0
-24.677858,73,5.685806,-100.0,-1.8727434873580933,0
-28.574159,79,6.47963,-100.0,-0.1951698660850525,0
-20.301909,65,6.545775,-100.0,-0.1138378158211708,0
-34.663527,78,6.640532,-100.0,-0.4944742023944855,0
-36.438608,79,6.7402,-100.0,-1.1758546829223633,0
-31.218644,82,6.845284,-100.0,-0.27512943744659424,0
-23.486952,91,6.970183,-100.0,1.3686004877090454,0
-26.274835,78,7.073787,-100.0,-1.6862527132034302,0
-51.267823,92,7.196847,-100.0,-2.182559013366699,0
-55.444257,81,7.315498,-100.0,-1.2312570810317993,0
