#{"t_start": 1782972790.9092448, "env_id": "LunarLander-v2"}
r,l,t,original_env_reward,generated_reward,reward_error_count
5.107632,68,1.154792,-100.0,0.07957266526654787,0
5.381852,130,1.296423,-100.0,-0.0138940176191017,0
7.550377,74,1.38544,-100.0,0.8808247761059969,0
6.295099,71,1.460199,-100.0,-0.016938040953481073,0
5.879088,95,1.555897,-100.0,0.02241031733136778,0
3.120763,124,1.679002,-100.0,-0.09872974443432633,0
1.663538,121,1.801013,-100.0,-0.017841774610755992,0
4.9459,76,1.875799,-100.0,0.1195054289954518,0
1.908445,100,1.979761,-100.0,-0.06375926534896635,0
6.708614,80,2.059498,-100.0,0.0074141818772885185,0
6.273721,73,2.13099,-100.0,0.11904054235669125,0
5.223598,120,2.932817,-100.0,-0.03447035652582233,0
1.725423,104,3.039186,-100.0,-0.041331300421576685,0
4.104296,76,3.112612,-100.0,0.026662805310516596,0
4.783421,70,3.181335,-100.0,0.019924606014719116,0
3.533586,113,3.304083,-100.0,-0.01628051479291679,0
6.653965,88,3.413359,-100.0,-0.09010655154148169,0
5.789954,60,3.556962,-100.0,-0.04873277410458756,0
2.994301,92,3.646402,-100.0,-0.08021369266975294,0
4.907658,68,3.711928,-100.0,-0.029483555284042444,0
4.224124,80,3.790061,-100.0,-0.04894321666961348,0
5.586413,76,3.866234,-100.0,-0.023868298879016377,0
6.749931,92,4.64141,-100.0,0.06451121061259088,0
5.606781,103,4.74949,-100.0,-0.05975444364323897,0
6.327037,99,4.863076,-100.0,-0.00027081796503720945,0
3.958314,105,4.984663,-100.0,-0.04073015969981461,0
4.997145,74,5.067954,-100.0,-0.07879980948816628,0
2.272186,105,5.193052,-100.0,-0.10744658643955693,0
4.352755,99,5.309044,-100.0,-0.05575528752462353,0
4.14358,73,5.410074,-100.0,-0.09325177689847122,0
5.243455,86,5.50628,-100.0,0.3699120949762298,0
5.883103,121,5.631365,-100.0,0.39338068926976344,0
4.941519,57,5.687174,-100.0,-0.028806091841582088,0
4.190298,93,5.7753,-100.0,-0.038130615578766874,0
4.528823,64,6.600566,-100.0,0.075062522306648,0
6.165243,59,6.661306,-100.0,-0.061332043283495015,0
1.656838,105,6.766115,-100.0,-0.1231303673827334,0
6.307109,85,6.853835,-100.0,-0.02650891298850658,0
6.075772,62,6.912524,-100.0,0.02102216652922205,0
4.751491,65,6.979953,-100.0,0.0016957183546884892,0
5.094673,87,7.06659,-100.0,-0.052963122651018324,0
6.312649,65,7.133139,-100.0,0.10353573618316554,0
7.30116,87,7.215231,-100.0,0.8921010007513938,0
5.241324,92,7.310855,-100.0,-0.09390365567281686,0
4.599064,84,7.397159,-100.0,0.0021489428199587164,0
5.769923,70,7.46532,-100.0,-0.005420830306332166,0
4.230586,64,7.526931,-100.0,0.03294251136686294,0
4.606319,61,8.245471,-100.0,-0.0385754798064442,0
3.342259,86,8.339692,-100.0,-0.015849863016779445,0
4.785147,90,8.441242,-100.0,-0.01836299361579329,0
4.603826,73,8.515627,-100.0,0.018234394804644935,0
6.508859,81,8.593367,-100.0,0.2701239034679521,0
6.687125,95,8.685996,-100.0,0.0288302581114969,0
6.250035,95,8.778511,-100.0,-0.0054682941786072595,0
6.205728,66,8.844629,-100.0,0.018188809350921445,0
2.80497,95,8.93696,-100.0,-0.08275541168709337,0
3.693853,77,9.013892,-100.0,0.06505553467894146,0
6.639931,73,9.088144,-100.0,-0.011362417581083847,0
6.157684,65,9.1551,-100.0,0.00016347401575195208,0
3.198845,101,9.265595,-100.0,-0.03388594700477272,0
4.907967,82,10.042718,-100.0,-0.08430260608582513,0
5.884911,73,10.114369,-100.0,-0.024104925166158198,0
4.987107,88,10.201022,-100.0,-0.017684773310354267,0
3.485307,95,10.298254,-100.0,-0.07758468820713224,0
4.428839,75,10.377875,-100.0,0.25753723586368027,0
4.690945,93,10.477165,-100.0,0.021829921346031553,0
4.428182,77,10.555462,-100.0,-0.0981531578051786,0
5.539896,85,10.640217,-100.0,0.42147827712292707,0
4.890601,97,10.736241,-100.0,-0.058438997765158374,0
5.522291,122,10.85637,-100.0,0.00528409823876266,0
6.195573,71,10.926902,-100.0,0.09270929814410642,0
7.024287,94,11.746679,-100.0,0.8251325130662759,0
5.268865,68,11.816391,-100.0,-0.052939438660488995,0
6.206402,57,11.874174,-100.0,0.3913210344895071,0
7.534445,56,11.929633,-100.0,0.9147993000382402,0
6.241421,74,12.006531,-100.0,-0.02515560337371186,0
6.169137,86,12.093972,-100.0,-0.011284154525015244,0
4.594286,83,12.178654,-100.0,-0.05631028154027816,0
6.475077,59,12.239874,-100.0,0.6203633007077252,0
4.99262,78,12.320331,-100.0,0.10579578760425006,0
5.901263,65,12.386589,-100.0,-0.010834417411924431,0
6.40208,60,12.449057,-100.0,0.025321432563930935,0
7.530401,57,12.509478,-100.0,0.7953485174965049,0
6.454953,53,12.56469,-100.0,-0.013842788749515687,0
6.158282,57,12.621705,-100.0,0.040299782094191966,0
4.048977,89,12.713601,-100.0,-0.027276444315737045,0
6.374958,68,13.472589,-100.0,0.013939460551110412,0
5.536065,59,13.541945,-100.0,-0.003986452226143654,0
