#{"t_start": 1782925617.5369277, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
5.051299,74,27.209622,-100.0,-0.029911747202277184,0
6.442836,91,27.413119,-100.0,-0.029978135600686073,0
5.972241,61,27.549308,-100.0,-0.026141978800296783,0
6.298424,73,27.714974,-100.0,-0.028129108250141144,0
6.59533,58,27.853759,-100.0,-0.0615142285823822,0
5.294752,72,28.042998,-100.0,-0.06386637687683105,0
6.067655,79,28.213292,-100.0,0.04246754199266434,0
5.349327,76,28.363352,-100.0,0.023485342040657997,0
4.751897,94,28.551038,-100.0,-0.00570710189640522,0
4.680527,85,30.350329,-100.0,0.027331572026014328,0
4.683595,88,30.638754,-100.0,-0.021634168922901154,0
6.310236,93,30.86824,-100.0,-0.0026864800602197647,0
5.688474,91,31.080857,-100.0,0.025401514023542404,0
5.16002,85,31.274156,-100.0,0.0003065597265958786,0
6.817903,67,31.443256,-100.0,-0.13342604041099548,0
6.732074,93,31.681426,-100.0,-0.04980907589197159,0
4.84517,91,31.898376,-100.0,0.05202365294098854,0
6.263613,65,32.052099,-100.0,-0.02083379589021206,0
6.221464,95,32.273559,-100.0,-0.06711695343255997,0
5.015846,78,32.423802,-100.0,-0.0079681146889925,0
5.434733,64,32.545983,-100.0,-0.03485668823122978,0
7.460319,69,32.670213,-100.0,0.7955976128578186,0
5.376952,58,34.254712,-100.0,0.011095722205936909,0
5.789973,70,34.439498,-100.0,-0.01036539301276207,0
5.169543,64,34.591259,-100.0,0.008180067874491215,0
6.8123,106,34.838895,-100.0,-0.07578883320093155,0
6.750314,98,35.058778,-100.0,-0.012107187882065773,0
5.863183,86,35.259553,-100.0,-0.009684628807008266,0
7.469505,101,35.612381,-100.0,0.8197709321975708,0
6.197471,76,35.830478,-100.0,0.015133705921471119,0
6.803892,70,36.00679,-100.0,-0.17082618176937103,0
5.349513,85,36.183406,-100.0,-0.014445168897509575,0
7.469383,76,36.335965,-100.0,0.8338152766227722,0
6.717118,95,36.530695,-100.0,-0.03722614049911499,0
6.15282,76,38.177967,-100.0,0.015669411048293114,0
5.224331,67,38.34033,-100.0,-0.04080481827259064,0
5.993883,96,38.580374,-100.0,0.014975828118622303,0
6.111905,91,38.79466,-100.0,0.02572822943329811,0
6.365346,74,38.961675,-100.0,-0.043440937995910645,0
5.379595,90,39.177732,-100.0,-0.04937104135751724,0
6.151767,79,39.37103,-100.0,0.04165944457054138,0
4.729732,84,39.574555,-100.0,-0.07778361439704895,0
6.240801,71,39.738766,-100.0,0.028016649186611176,0
6.365119,63,39.888037,-100.0,0.021788228303194046,0
7.622399,62,40.011493,-100.0,0.8836493492126465,0
5.52068,69,40.142105,-100.0,0.02570798620581627,0
6.249314,68,40.271496,-100.0,0.003561815246939659,0
5.700118,59,40.388646,-100.0,-0.0009841788560152054,0
6.77539,101,42.421391,-100.0,-0.05040021240711212,0
6.787858,107,42.696481,-100.0,-0.07927840948104858,0
6.800498,64,42.884341,-100.0,-0.09691794216632843,0
5.709378,77,43.125625,-100.0,0.01089959591627121,0
6.619419,93,43.393509,-100.0,-0.11970648169517517,0
6.62169,80,43.62497,-100.0,-0.03737134486436844,0
6.3752,109,43.894477,-100.0,-0.09198227524757385,0
7.287074,63,44.047133,-100.0,0.8053696751594543,0
6.159382,88,44.239417,-100.0,0.07495702803134918,0
6.719771,63,44.366418,-100.0,-0.06308722496032715,0
6.387167,103,44.583464,-100.0,-0.02958599291741848,0
7.591934,90,44.769538,-100.0,0.8471208214759827,0
6.359189,71,46.663906,-100.0,0.027174586430191994,0
6.565637,83,46.854359,-100.0,0.02177456207573414,0
6.820094,99,47.088991,-100.0,-0.03126472979784012,0
5.536416,75,47.262861,-100.0,-0.005466458387672901,0
5.020554,87,47.48161,-100.0,0.053698811680078506,0
6.611729,71,47.660383,-100.0,-0.054842542856931686,0
5.826994,66,47.835156,-100.0,-0.004421750083565712,0
6.818223,72,48.00806,-100.0,0.01931075006723404,0
6.196276,95,48.219558,-100.0,0.031273871660232544,0
5.924397,61,48.330748,-100.0,0.017766546458005905,0
6.852163,83,48.492448,-100.0,-0.08430421352386475,0
6.837496,82,48.653227,-100.0,-0.024654708802700043,0
6.737216,75,48.79716,-100.0,-0.002154986374080181,0
5.58712,78,50.527602,-100.0,0.03976716846227646,0
5.642072,70,50.692301,-100.0,-0.024850767105817795,0
5.841994,79,50.8533,-100.0,0.01945197395980358,0
6.049329,75,51.026129,-100.0,0.025258779525756836,0
6.44622,126,51.475501,-100.0,0.057079486548900604,0
6.712205,74,51.655433,-100.0,-0.09212230890989304,0
6.68932,74,51.834518,-100.0,-0.14564082026481628,0
6.592878,57,51.973904,-100.0,-0.007593341171741486,0
6.185531,97,52.170954,-100.0,-0.033407874405384064,0
6.741019,112,52.388389,-100.0,-0.06887654960155487,0
6.797228,93,52.5797,-100.0,-0.06695795059204102,0
7.096012,111,52.787477,-100.0,0.4242302477359772,0
6.859652,92,54.591967,-100.0,0.13015078008174896,0
6.429633,108,54.849781,-100.0,-0.014658418484032154,0
7.725451,75,55.023662,-100.0,0.8689464330673218,0
6.299041,97,55.259121,-100.0,-0.05458090081810951,0
6.954208,89,55.481636,-100.0,0.2526254951953888,0
6.772743,83,55.688501,-100.0,0.0031843557953834534,0
6.776394,81,55.888402,-100.0,0.06958318501710892,0
6.825626,78,56.043345,-100.0,-0.05887717753648758,0
6.520526,87,56.223387,-100.0,0.030312009155750275,0
6.665427,89,56.477096,-100.0,0.0035981331020593643,0
7.552644,95,56.771167,-100.0,0.7901248335838318,0
5.481394,96,58.530319,-100.0,-0.037518441677093506,0
6.781987,80,58.718704,-100.0,0.015051865950226784,0
6.719787,85,58.895217,-100.0,-0.07368503510951996,0
6.675664,84,59.110826,-100.0,-0.06872416287660599,0
5.56989,77,59.287014,-100.0,-0.01120772771537304,0
6.447105,130,59.584473,-100.0,-0.056855589151382446,0
7.121534,88,59.784057,-100.0,0.2567163407802582,0
6.277061,142,60.072222,-100.0,-0.0317506305873394,0
6.738201,91,60.244428,-100.0,0.0042844898998737335,0
7.553156,84,60.401395,-100.0,0.8769081830978394,0
6.614726,92,60.604288,-100.0,-0.1027359887957573,0
6.731546,98,62.552764,-100.0,-0.0012925397604703903,0
5.852978,63,62.705058,-100.0,0.0342571847140789,0
6.37188,107,62.948492,-100.0,-0.06442281603813171,0
6.725582,115,63.222076,-100.0,-0.06465364247560501,0
5.605511,67,63.408067,-100.0,0.05545143783092499,0
5.945161,85,63.68136,-100.0,0.011601054109632969,0
6.348217,94,63.901937,-100.0,-0.06139850243926048,0
7.2744,83,64.05031,-100.0,0.6180406808853149,0
6.025978,66,64.164601,-100.0,0.02543550916016102,0
6.515683,82,64.304615,-100.0,0.03634396195411682,0
6.682697,101,64.493237,-100.0,0.1853610724210739,0
6.749381,83,64.649844,-100.0,-0.10511072725057602,0
6.759599,135,66.52769,-100.0,-0.06386741250753403,0
7.257509,98,66.762159,-100.0,0.5725561380386353,0
6.33129,102,67.122746,-100.0,0.039544831961393356,0
7.298941,95,67.403918,-100.0,0.5657613277435303,0
6.479799,129,67.706597,-100.0,-0.011559687554836273,0
6.563584,83,67.876886,-100.0,0.03244243562221527,0
6.602465,67,67.991169,-100.0,-0.010847710072994232,0
7.154832,86,68.154859,-100.0,0.47113949060440063,0
6.594528,107,68.381674,-100.0,-0.021567795425653458,0
6.394185,85,68.557011,-100.0,-0.06382402777671814,0
6.006887,90,70.28597,-100.0,0.01785561628639698,0
6.4774,106,70.551883,-100.0,-0.11284097284078598,0
6.677711,91,70.770676,-100.0,-0.013697048649191856,0
7.068015,105,71.025644,-100.0,0.4614693522453308,0
6.546708,118,71.329486,-100.0,-0.012531607411801815,0
6.646004,92,71.563061,-100.0,-0.08056780695915222,0
5.423148,73,71.694516,-100.0,0.012466216459870338,0
6.595075,116,71.903003,-100.0,-0.01981167122721672,0
6.003758,87,72.107744,-100.0,0.022307749837636948,0
6.77457,99,72.36898,-100.0,-0.051113806664943695,0
6.347923,146,74.548518,-100.0,0.0061337752267718315,0
5.760202,75,74.718509,-100.0,0.00021688287961296737,0
6.055573,84,74.909492,-100.0,0.01611674204468727,0
5.661279,86,75.103145,-100.0,0.023971732705831528,0
7.051994,87,75.30302,-100.0,0.6193618178367615,0
6.563361,115,75.62114,-100.0,-0.05516356974840164,0
6.708105,90,75.814173,-100.0,-0.12696672976016998,0
6.544113,92,75.990879,-100.0,-0.06231414154171944,0
6.618038,93,76.168191,-100.0,-0.09603744745254517,0
7.140581,94,76.349549,-100.0,0.35605743527412415,0
6.601134,90,76.518891,-100.0,-0.09260580688714981,0
6.600965,96,78.446797,-100.0,-0.08609063923358917,0
6.654914,158,78.838034,-100.0,-0.01947885751724243,0
7.156757,90,79.051647,-100.0,0.4472280740737915,0
6.774132,86,79.271605,-100.0,-0.034081168472766876,0
6.457909,135,79.620776,-100.0,-0.02591243013739586,0
6.262133,78,79.767242,-100.0,0.031413137912750244,0
6.420732,86,79.925986,-100.0,-0.0058792345225811005,0
6.516769,133,80.16994,-100.0,0.008115572854876518,0
6.521071,140,80.448272,-100.0,-0.007441272027790546,0
6.858683,106,82.221945,-100.0,0.31542110443115234,0
6.059084,62,82.382222,-100.0,-0.0005407035350799561,0
6.473569,87,82.674723,-100.0,-0.03962137550115585,0
7.653825,89,82.946509,-100.0,0.8869208693504333,0
6.476029,115,83.242118,-100.0,-0.017443731427192688,0
6.698014,101,83.46677,-100.0,0.009313679300248623,0
5.606982,79,83.635908,-100.0,0.018273817375302315,0
6.492437,97,83.817056,-100.0,-0.02543487772345543,0
7.031642,90,83.991355,-100.0,0.3365755081176758,0
6.644116,134,84.249625,-100.0,-0.016396919265389442,0
6.597932,129,84.516125,-100.0,0.19177058339118958,0
6.406113,149,86.373784,-100.0,-0.032887715846300125,0
6.316611,151,86.744214,-100.0,-0.035120949149131775,0
6.640459,141,87.08114,-100.0,-0.07919202744960785,0
6.752673,112,87.309661,-100.0,-0.06231895834207535,0
6.230441,81,87.464034,-100.0,0.03403227776288986,0
6.414102,144,87.7618,-100.0,-0.05142565816640854,0
6.166167,128,88.133878,-100.0,0.023847637698054314,0
7.079289,89,88.372228,-100.0,0.43026185035705566,0
5.417511,87,90.129327,-100.0,-0.014941956847906113,0
6.778086,81,90.315701,-100.0,-0.07268024981021881,0
6.384798,97,90.533842,-100.0,0.008274834603071213,0
6.211909,94,90.755951,-100.0,0.007659919559955597,0
6.798427,136,91.071108,-100.0,0.010244254022836685,0
5.926724,74,91.227371,-100.0,0.03096463903784752,0
6.3408,79,91.380646,-100.0,-0.0017412584275007248,0
6.686899,110,91.587794,-100.0,-0.016679827123880386,0
7.691942,103,91.789085,-100.0,0.9236932992935181,0
6.721213,132,92.041812,-100.0,-0.013548831455409527,0
6.654857,92,92.242061,-100.0,-0.12708663940429688,0
7.4041,144,94.359297,-100.0,0.2167634218931198,0
6.714483,104,94.608936,-100.0,0.0231391079723835,0
6.762279,88,94.81972,-100.0,-0.09949111193418503,0
7.862154,132,95.126053,-100.0,0.6908099055290222,0
5.994746,75,95.268436,-100.0,0.02438455820083618,0
7.181493,91,95.439843,-100.0,0.5969910025596619,0
7.507454,74,95.575626,-100.0,0.724814236164093,0
6.091877,74,95.716938,-100.0,0.01689772494137287,0
6.151155,71,95.853637,-100.0,0.03353390842676163,0
5.713481,69,95.983653,-100.0,-0.017110098153352737,0
6.73793,91,96.16323,-100.0,0.09036623686552048,0
6.620441,145,98.050184,-100.0,-0.0622466504573822,0
6.669921,93,98.330391,-100.0,-0.06823710352182388,0
6.662409,109,98.738903,-100.0,-0.06447754800319672,0
6.480843,120,99.032597,-100.0,-0.00968882068991661,0
6.483446,149,99.330205,-100.0,0.02911592647433281,0
6.097814,102,99.530511,-100.0,-0.018844231963157654,0
6.636329,87,99.695899,-100.0,-0.0350738987326622,0
6.234283,80,99.852913,-100.0,0.025657102465629578,0
6.712116,83,100.011271,-100.0,-0.030803274363279343,0
8.205659,142,101.925989,-100.0,0.47194498777389526,0
6.452832,103,102.178709,-100.0,-0.04030303657054901,0
6.55024,96,102.410157,-100.0,0.0008699372410774231,0
6.412313,135,102.747207,-100.0,0.021155741065740585,0
6.328269,143,103.032172,-100.0,-0.020603634417057037,0
7.25101,158,103.344176,-100.0,0.37400370836257935,0
6.501676,86,103.589034,-100.0,0.02356708236038685,0
5.540152,83,103.847342,-100.0,0.005890463478863239,0
8.566457,125,104.151017,-100.0,0.8365471363067627,0
6.058624,154,106.16685,-100.0,-0.013452772982418537,0
6.674878,138,106.492392,-100.0,0.28589704632759094,0
6.328999,127,106.796605,-100.0,0.018000908195972443,0
6.632393,117,107.051051,-100.0,0.03311756253242493,0
6.433292,140,107.346114,-100.0,-0.020850781351327896,0
6.699303,101,107.545192,-100.0,-0.010692565701901913,0
6.809063,81,107.716937,-100.0,-0.03268459066748619,0
6.742841,95,107.903728,-100.0,0.3197360038757324,0
6.557455,74,108.041407,-100.0,0.0038697700947523117,0
6.586862,92,110.219921,-100.0,0.3392792046070099,0
6.538138,85,110.436378,-100.0,0.025413136929273605,0
6.191927,96,110.671436,-100.0,-0.029066458344459534,0
6.106186,81,110.891556,-100.0,0.02167191356420517,0
6.766431,103,111.092622,-100.0,-0.05502910166978836,0
6.482942,79,111.223681,-100.0,-0.0041847825050354,0
6.699537,87,111.384574,-100.0,-0.09028160572052002,0
6.671104,132,111.62603,-100.0,-0.07004426419734955,0
6.498563,95,111.811885,-100.0,-0.05006248503923416,0
7.04278,144,112.083779,-100.0,0.4761674106121063,0
6.806752,119,113.908384,-100.0,0.23744577169418335,0
6.4668,133,114.375867,-100.0,-0.023893626406788826,0
6.27285,89,114.645801,-100.0,0.03299569711089134,0
6.453362,131,114.908528,-100.0,-0.035662539303302765,0
6.47533,103,115.096044,-100.0,0.02024877443909645,0
7.006463,95,115.28439,-100.0,0.3614480197429657,0
8.732933,157,115.583375,-100.0,0.6207496523857117,0
6.172859,71,115.712087,-100.0,0.04374054819345474,0
6.360304,124,115.947891,-100.0,-0.0158701092004776,0
5.877146,158,117.876761,-100.0,-0.03825872391462326,0
6.305908,124,118.159481,-100.0,0.015561558306217194,0
6.911509,89,118.354762,-100.0,0.24418149888515472,0
8.809819,211,118.763732,-100.0,0.3546960949897766,0
6.475569,110,118.974174,-100.0,-0.0516711100935936,0
6.524712,93,119.187135,-100.0,-0.047490473836660385,0
6.21238,141,119.638328,-100.0,-0.058164726942777634,0
6.107724,73,119.806998,-100.0,0.019414452835917473,0
6.74251,124,121.635598,-100.0,0.008707470260560513,0
6.58025,91,121.837718,-100.0,0.03579149395227432,0
6.215369,135,122.141734,-100.0,-0.0199908297508955,0
8.484974,159,122.52488,-100.0,0.3984638452529907,0
5.920884,81,122.68458,-100.0,0.028840873390436172,0
6.312127,113,122.911741,-100.0,-0.02298578992486,0
11.885509,208,123.318279,-100.0,0.5015636682510376,0
6.002806,88,123.515337,-100.0,0.020331308245658875,0
6.98606,126,125.660047,-100.0,-0.07422654330730438,0
6.978091,107,125.928603,-100.0,0.384401798248291,0
6.745575,97,126.163295,-100.0,0.1527835726737976,0
6.620754,86,126.352937,-100.0,-0.03213588893413544,0
5.975047,146,126.649836,-100.0,-0.021437915042042732,0
11.662716,185,127.005753,-100.0,0.46416202187538147,0
7.436223,136,127.296435,-100.0,0.5638717412948608,0
6.53864,99,127.510218,-100.0,-0.05255407467484474,0
6.454087,123,127.732968,-100.0,-0.056352682411670685,0
6.487915,97,129.510464,-100.0,-0.05540994554758072,0
10.446043,171,130.034424,-100.0,0.2743428945541382,0
8.41117,152,130.409496,-100.0,0.22876915335655212,0
6.499764,129,130.691762,-100.0,0.013486282899975777,0
6.319688,172,131.02553,-100.0,-0.01380968652665615,0
6.545726,86,131.199399,-100.0,-0.03804796189069748,0
6.555701,137,131.461318,-100.0,-0.0498485267162323,0
10.855334,201,133.553055,-100.0,0.5170096755027771,0
6.785927,137,133.892089,-100.0,0.2029837965965271,0
6.720634,105,134.129864,-100.0,-0.002793298102915287,0
6.173767,159,134.43549,-100.0,-0.07390549778938293,0
13.360328,194,134.829084,-100.0,0.20901459455490112,0
6.237314,83,135.060529,-100.0,0.03430480137467384,0
6.230192,77,135.294892,-100.0,0.018926003947854042,0
9.7188,172,137.255139,-100.0,0.48585087060928345,0
6.287189,103,137.491647,-100.0,-0.040174700319767,0
6.425116,75,137.653533,-100.0,0.032072000205516815,0
5.739485,158,138.025985,-100.0,-0.03424808382987976,0
6.565208,92,138.206319,-100.0,0.03796510770916939,0
9.924216,177,138.548644,-100.0,0.2701227068901062,0
6.440287,158,138.839354,-100.0,-0.07975663989782333,0
6.650413,100,139.027556,-100.0,-0.10262007266283035,0
6.709894,116,139.254229,-100.0,0.08166591823101044,0
7.190578,165,141.44247,-100.0,0.18755397200584412,0
6.089046,114,141.705073,-100.0,-0.0169649887830019,0
6.735148,106,141.935255,-100.0,0.20910361409187317,0
649.827377,1000,145.748815,-3.147214807191353,0.839718759059906,0
625.02395,1000,149.562053,-0.3339825685004598,0.8693962097167969,0
6.227658,138,149.84333,-100.0,-0.032022323459386826,0
6.437855,98,150.027969,-100.0,-0.03815455362200737,0
6.475132,131,150.280139,-100.0,0.0184874776750803,0
6.347571,147,150.594405,-100.0,0.27274563908576965,0
6.115052,96,150.892484,-100.0,-0.05877922475337982,0
5.932433,91,151.107043,-100.0,0.022967584431171417,0
6.164873,136,153.096614,-100.0,-0.03105042688548565,0
6.210929,68,153.269053,-100.0,0.033487290143966675,0
6.625009,95,153.490574,-100.0,-0.12190026789903641,0
6.037972,85,153.658912,-100.0,0.007656458765268326,0
6.132558,173,153.970732,-100.0,0.11665263772010803,0
6.491671,88,154.139575,-100.0,0.033555760979652405,0
6.793854,100,154.334293,-100.0,0.15618127584457397,0
6.471035,91,154.515064,-100.0,0.03431226685643196,0
6.547367,205,154.914629,-100.0,-0.053605638444423676,0
6.016902,84,156.898426,-100.0,0.02620650641620159,0
6.436518,157,157.263984,-100.0,0.21367254853248596,0
9.527977,191,157.655754,-100.0,0.6103309392929077,0
6.419762,92,157.821535,-100.0,-0.03458002209663391,0
5.571898,74,157.961848,-100.0,0.052515674382448196,0
6.924724,186,158.343477,-100.0,-0.04587215930223465,0
6.587496,88,158.51594,-100.0,-0.07003737986087799,0
7.641422,177,160.406096,-100.0,0.7999977469444275,0
6.226848,98,160.651916,-100.0,0.01516672596335411,0
9.777087,280,161.385846,-100.0,0.2467261254787445,0
6.392752,79,161.610757,-100.0,0.04600387066602707,0
6.671853,100,161.837705,-100.0,0.02680242247879505,0
534.796722,1000,165.466173,-2.296965318817773,0.7718251943588257,0
6.200107,275,166.025847,-100.0,0.21044965088367462,0
6.587452,101,166.253875,-100.0,-0.03621798753738403,0
6.515114,201,168.436084,-100.0,0.11745590716600418,0
5.993324,143,168.769513,-100.0,-0.03151533007621765,0
6.466169,141,169.088115,-100.0,-0.010458042845129967,0
6.192268,114,169.299423,-100.0,-0.025118209421634674,0
9.75546,228,169.72847,-100.0,0.34569084644317627,0
4.847974,206,170.112874,-100.0,0.006122518330812454,0
6.75383,113,172.08192,-100.0,-0.06895173341035843,0
6.614244,120,172.367423,-100.0,-0.006617282051593065,0
9.770288,193,172.808949,-100.0,0.2711857855319977,0
6.661402,157,173.097346,-100.0,-0.07808806002140045,0
7.608199,207,173.501833,-100.0,0.3495262861251831,0
6.339162,107,173.728394,-100.0,-0.06695911288261414,0
324.710809,1000,177.659933,0.21907073417678305,0.4661006033420563,0
11.052671,196,178.045182,-100.0,0.37475407123565674,0
5.987835,106,179.89075,-100.0,-0.0415244996547699,0
6.524837,111,180.145621,-100.0,-0.007599553093314171,0
6.663587,113,180.421546,-100.0,-0.057448916137218475,0
8.570692,200,180.825835,-100.0,0.2744467258453369,0
6.617422,100,181.026772,-100.0,-0.1307772397994995,0
5.776644,160,181.35743,-100.0,-0.02330971509218216,0
6.358368,96,181.54859,-100.0,0.031520355492830276,0
5.296798,145,181.827937,-100.0,-0.05451633781194687,0
6.648606,173,184.095154,-100.0,0.1443951427936554,0
485.537687,1000,188.022708,-0.1672522421262066,0.8549977540969849,0
6.188493,146,188.374723,-100.0,-0.025739870965480804,0
6.607181,121,188.657616,-100.0,-0.02426971308887005,0
8.750572,136,188.928936,-100.0,0.5875715017318726,0
596.610373,1000,192.510652,-0.02130984548054002,0.8732699751853943,0
7.105211,143,192.936258,-100.0,0.21247100830078125,0
8.415822,180,193.294142,-100.0,0.4974750280380249,0
621.763148,1000,197.226365,-0.43856726693627723,0.8667888045310974,0
5.670911,154,197.624276,-100.0,-0.05696715787053108,0
6.786711,165,199.82248,-100.0,0.3330307602882385,0
9.042984,228,200.426502,-100.0,-0.008564040064811707,0
500.431464,1000,204.689464,2.241573357210148,0.7085230350494385,0
6.843859,215,205.281129,-100.0,-0.03354640677571297,0
6.533974,142,205.587273,-100.0,0.009222213178873062,0
632.428911,1000,210.53644,2.5029511188725784,0.6818071007728577,0
7.411346,139,210.852163,-100.0,0.15705597400665283,0
6.651157,141,211.185334,-100.0,0.010111949406564236,0
6.339364,159,213.81813,-100.0,-0.00689280778169632,0
5.419483,156,214.376624,-100.0,-0.044531065970659256,0
5.369603,223,215.045759,-100.0,-0.027116023004055023,0
8.870496,207,215.545256,-100.0,0.2945389449596405,0
6.345969,126,215.85912,-100.0,-0.022725241258740425,0
448.431238,1000,220.412171,0.15825686928101845,0.10121853649616241,0
6.351469,158,220.831784,-100.0,-0.008540904149413109,0
466.9775,1000,225.668955,-1.7755518273316,0.5747130513191223,0
368.027608,1000,229.385811,-0.5574087791418478,0.4640321731567383,0
7.206343,146,229.823987,-100.0,0.7788078784942627,0
6.745096,70,231.597017,-100.0,0.04702042043209076,0
6.075912,163,231.963815,-100.0,0.011280450969934464,0
6.396125,167,232.34592,-100.0,0.012382939457893372,0
415.840605,1000,236.253753,-7.559644247714977,0.616624653339386,0
7.693589,203,236.668957,-100.0,0.5825415253639221,0
6.395651,146,236.953074,-100.0,0.24166017770767212,0
374.252713,1000,240.720745,-2.518003117311994,0.7750682234764099,0
6.04101,102,240.921292,-100.0,-0.04468734562397003,0
6.527362,153,241.209776,-100.0,-0.015205610543489456,0
6.474811,126,243.079464,-100.0,0.35557642579078674,0
4.509274,170,243.522238,-100.0,-0.054878946393728256,0
477.253774,1000,247.526633,-3.0402779936969666,0.6475627422332764,0
337.004386,1000,251.452444,-1.9661388453780007,0.3203577995300293,0
6.09823,143,251.790094,-100.0,-0.03821108490228653,0
550.345088,1000,255.4329,-0.9613370832755415,0.6885887980461121,0
6.332953,199,256.021109,-100.0,0.13214190304279327,0
5.334032,124,256.282418,-100.0,-0.014852913096547127,0
6.314666,129,256.552248,-100.0,0.14351360499858856,0
116.801977,1000,260.282164,-1.7520839766341811,0.182851642370224,0
6.457711,143,260.558154,-100.0,0.022380605340003967,0
157.469572,1000,264.387189,0.515874732153365,0.20740795135498047,0
6.268346,103,264.590586,-100.0,-0.008545592427253723,0
5.9461,146,266.727391,-100.0,0.014337599277496338,0
5.435031,138,267.055924,-100.0,0.012645239010453224,0
5.488614,331,267.739939,-100.0,0.06293895095586777,0
428.098671,1000,271.544609,-1.4016311165353088,0.6179999709129333,0
7.325211,140,271.818553,-100.0,0.4168858230113983,0
9.867738,250,272.289794,-100.0,0.5551908016204834,0
