#{"t_start": 1782851767.3653154, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-24.560844,145,1.261151,-100.0,-0.7902859449386597,0
-17.77172,94,1.351284,-100.0,-0.42471686005592346,0
-15.448534,110,1.462121,-100.0,-0.4759941101074219,0
-5.3125,64,1.526935,-100.0,-0.3911353051662445,0
-7.392174,74,1.599867,-100.0,-0.1492632031440735,0
-11.108926,72,1.67464,-100.0,-0.4568699598312378,0
-11.098793,90,1.766505,-100.0,-0.19126366078853607,0
-15.370222,121,1.889235,-100.0,-0.2207983434200287,0
-4.639487,57,1.946694,-100.0,0.29081669449806213,0
-13.509343,87,2.032708,-100.0,-0.2581695318222046,0
-9.840926,88,2.12858,-100.0,-0.3444502353668213,0
-13.939383,88,2.943307,-100.0,-0.31723636388778687,0
-10.907342,98,3.037609,-100.0,-0.3882262408733368,0
-7.806021,75,3.109392,-100.0,-0.10893639922142029,0
-5.424061,59,3.164502,-100.0,-0.31589025259017944,0
-7.004216,83,3.251183,-100.0,-0.39426419138908386,0
-15.90348,99,3.347105,-100.0,-0.3442961871623993,0
-5.346573,68,3.412525,-100.0,-0.06649760901927948,0
-14.777701,80,3.496616,-100.0,-0.23618514835834503,0
-5.986265,59,3.55392,-100.0,-0.3187842071056366,0
-16.917612,91,3.645789,-100.0,-0.1975068300962448,0
-9.241684,64,3.72655,-100.0,-0.4644904136657715,0
-4.610456,68,3.823688,-100.0,0.3552578389644623,0
-4.612004,60,3.888068,-100.0,-0.2415587455034256,0
-7.504317,68,4.827962,-100.0,-0.3466588854789734,0
-7.367602,62,4.89045,-100.0,-0.11005639284849167,0
-10.358926,106,5.02222,-100.0,-0.24707849323749542,0
-7.530712,86,5.130411,-100.0,-0.36901405453681946,0
-7.011254,94,5.250285,-100.0,-0.39482301473617554,0
-14.854686,116,5.39816,-100.0,-0.4222927391529083,0
-8.493966,67,5.48389,-100.0,-0.4830787181854248,0
-18.303735,114,5.63397,-100.0,-0.4784163236618042,0
-8.748851,67,5.724207,-100.0,-0.43069422245025635,0
-9.873823,81,5.833257,-100.0,-0.4289971888065338,0
-5.557035,62,5.912092,-100.0,-0.39096570014953613,0
-16.927938,87,6.032548,-100.0,-0.4563753306865692,0
-8.649274,74,7.125359,-100.0,-0.28157496452331543,0
-18.667517,106,7.2734,-100.0,-0.20625579357147217,0
-6.705666,95,7.425221,-100.0,-0.3575882017612457,0
-8.165643,96,7.556747,-100.0,-0.2098107635974884,0
-13.153193,73,7.656535,-100.0,-0.375087171792984,0
-10.029535,64,7.737406,-100.0,-0.41760843992233276,0
-14.026197,114,7.887067,-100.0,-0.30989333987236023,0
-9.475612,73,7.975454,-100.0,-0.5642561912536621,0
-5.160294,74,8.070835,-100.0,0.3640468418598175,0
-3.913578,68,8.158631,-100.0,0.3624999225139618,0
-8.545997,86,8.293116,-100.0,-0.27852052450180054,0
-13.744735,122,8.467102,-100.0,0.017476879060268402,0
-15.161209,93,9.895718,-100.0,-0.510391116142273,0
-8.388846,62,9.977033,-100.0,-0.34727150201797485,0
-7.033092,82,10.08184,-100.0,-0.42214757204055786,0
-9.088463,97,10.228386,-100.0,-0.3960070013999939,0
-10.987821,86,10.345288,-100.0,-0.5560600757598877,0
-15.979459,94,10.475526,-100.0,-0.37472864985466003,0
-8.510803,92,10.597026,-100.0,-0.18058492243289948,0
-13.608329,107,10.741913,-100.0,-0.23754748702049255,0
-10.611089,85,10.855282,-100.0,-0.4604746103286743,0
-7.02619,90,10.981966,-100.0,-0.28349530696868896,0
-6.463271,64,11.076037,-100.0,-0.44634193181991577,0
-6.450393,69,11.162335,-100.0,-0.24247491359710693,0
-6.880396,80,12.27802,-100.0,-0.13481636345386505,0
-5.607845,65,12.358778,-100.0,-0.3987193703651428,0
-9.388691,92,12.48186,-100.0,-0.09204844385385513,0
-4.704693,60,12.560418,-100.0,0.14025792479515076,0
-6.352968,80,12.673771,-100.0,-0.27166905999183655,0
-4.830141,54,12.742387,-100.0,-0.296190083026886,0
-5.430176,82,12.853578,-100.0,-0.27271121740341187,0
-4.944834,56,12.925551,-100.0,-0.32068687677383423,0
-9.207408,94,13.049822,-100.0,-0.19895623624324799,0
-8.640842,83,13.160722,-100.0,-0.318034291267395,0
-9.253155,112,13.306082,-100.0,0.35498085618019104,0
-4.493077,73,13.397742,-100.0,-0.34521910548210144,0
-6.626484,84,13.508496,-100.0,-0.26708075404167175,0
-4.867085,76,14.889467,-100.0,-0.32217836380004883,0
-5.362987,83,15.033821,-100.0,-0.3542676270008087,0
-7.177953,90,15.173674,-100.0,-0.3627234101295471,0
-7.880593,72,15.275518,-100.0,-0.30864953994750977,0
-2.75182,65,15.367002,-100.0,0.4509219825267792,0
-4.30966,75,15.460232,-100.0,-0.35278061032295227,0
-17.19176,90,15.574331,-100.0,-0.47896552085876465,0
-6.327393,63,15.655314,-100.0,0.06813186407089233,0
-6.482065,60,15.731577,-100.0,-0.023180928081274033,0
-9.207784,102,15.860461,-100.0,-0.4227326512336731,0
-10.744996,113,16.009645,-100.0,-0.26023250818252563,0
-7.998946,99,16.159526,-100.0,-0.3171743154525757,0
-6.305836,76,16.298003,-100.0,-0.37880823016166687,0
-18.65254,116,17.410182,-100.0,-0.4414602816104889,0
-6.520495,94,17.531777,-100.0,-0.28666606545448303,0
-5.018203,58,17.605819,-100.0,-0.22985175251960754,0
-8.417192,84,17.720051,-100.0,-0.44267040491104126,0
-4.794486,61,17.8007,-100.0,0.2292962372303009,0
-7.382956,85,17.912852,-100.0,-0.26074594259262085,0
-9.620988,83,18.020689,-100.0,-0.141343355178833,0
-5.90117,57,18.094506,-100.0,-0.4924044907093048,0
-3.826151,56,18.169132,-100.0,-0.30035948753356934,0
-7.598347,81,18.273934,-100.0,-0.2987326681613922,0
-11.260546,83,18.378819,-100.0,-0.23521539568901062,0
-6.008029,79,18.504326,-100.0,-0.3204301595687866,0
-9.675933,95,18.6396,-100.0,-0.2747957110404968,0
-7.539162,76,19.818322,-100.0,-0.31819212436676025,0
-3.52534,58,19.908244,-100.0,-0.2969602942466736,0
-5.331831,75,20.0395,-100.0,-0.3807487487792969,0
-5.729122,63,20.137025,-100.0,0.0016018524765968323,0
-5.56585,81,20.254657,-100.0,0.18911129236221313,0
-4.135189,71,20.354698,-100.0,0.00010561197996139526,0
-3.631594,54,20.42196,-100.0,-0.2909378409385681,0
-4.916371,81,20.526885,-100.0,-0.1502954661846161,0
-1.527622,66,20.605891,-100.0,0.35935187339782715,0
-4.329244,61,20.683068,-100.0,-0.48733073472976685,0
-5.789322,71,20.76914,-100.0,-0.29609477519989014,0
-8.326602,88,20.884782,-100.0,-0.4370603859424591,0
-6.700058,73,20.97921,-100.0,-0.16389557719230652,0
-3.346204,54,21.054388,-100.0,-0.33738553524017334,0
-7.403416,74,22.12079,-100.0,-0.4478135108947754,0
-2.927074,56,22.203996,-100.0,-0.3767031729221344,0
-4.408424,65,22.294966,-100.0,-0.23432058095932007,0
-2.03187,58,22.376084,-100.0,0.371951699256897,0
-3.40216,62,22.457273,-100.0,-0.37177398800849915,0
-1.490309,52,22.54084,-100.0,0.36698171496391296,0
-7.264853,87,22.665601,-100.0,-0.5093585252761841,0
-6.87206,87,22.776845,-100.0,-0.25767481327056885,0
-5.131929,81,22.890143,-100.0,-0.22895210981369019,0
-2.361482,71,22.980059,-100.0,-0.4966774880886078,0
-4.193009,92,23.099716,-100.0,0.4571937918663025,0
-6.771248,85,23.210594,-100.0,-0.1529654562473297,0
-3.689128,72,23.303375,-100.0,-0.4288862943649292,0
-9.643343,103,23.432961,-100.0,-0.39590567350387573,0
-5.093969,65,24.458052,-100.0,-0.4317363202571869,0
-5.137173,67,24.567621,-100.0,-0.33702754974365234,0
-5.895153,97,24.749034,-100.0,-0.4606054127216339,0
-4.178999,61,24.866399,-100.0,0.11906863749027252,0
-2.32433,62,25.106757,-100.0,-0.2902877628803253,0
-1.806071,74,25.249803,-100.0,0.4456150531768799,0
-1.786921,82,25.383529,-100.0,0.440578430891037,0
-1.623671,70,25.490572,-100.0,0.3774350583553314,0
-10.541422,94,25.628234,-100.0,-0.37711942195892334,0
-2.046959,61,25.710867,-100.0,0.2506628632545471,0
-5.046634,86,25.825138,-100.0,0.19512490928173065,0
-8.617728,91,25.941283,-100.0,-0.315149188041687,0
-9.318093,96,26.074111,-100.0,-0.4877816438674927,0
-2.339205,76,27.142409,-100.0,0.35750505328178406,0
-1.690161,70,27.236192,-100.0,0.4188443124294281,0
-3.716627,79,27.341796,-100.0,-0.28168296813964844,0
-1.693619,80,27.454634,-100.0,-0.4231278598308563,0
-4.456066,62,27.54309,-100.0,-0.19508105516433716,0
-3.046943,61,27.624116,-100.0,-0.48276111483573914,0
-3.659619,65,27.709115,-100.0,-0.4083973467350006,0
-3.989554,53,27.778044,-100.0,-0.19653154909610748,0
-0.822522,71,27.864162,-100.0,0.44335779547691345,0
-2.824151,69,27.949253,-100.0,0.26571646332740784,0
-4.07875,60,28.02334,-100.0,-0.4561166763305664,0
-2.333865,56,28.083809,-100.0,-0.33144858479499817,0
-1.496233,61,28.162032,-100.0,0.33885547518730164,0
-2.717763,59,28.238404,-100.0,-0.3769530653953552,0
-2.166885,63,28.319824,-100.0,0.011702500283718109,0
-3.601224,59,28.397629,-100.0,-0.4951811134815216,0
-2.58427,56,29.486624,-100.0,-0.013795897364616394,0
-4.358314,71,29.599032,-100.0,0.0774235799908638,0
-4.801176,73,29.73494,-100.0,-0.3942578434944153,0
-1.011063,60,29.864789,-100.0,0.44282302260398865,0
-2.680011,55,29.957884,-100.0,-0.33515456318855286,0
-1.772607,56,30.043775,-100.0,-0.3988400995731354,0
-3.541184,93,30.201483,-100.0,0.3699958622455597,0
-2.583571,57,30.318431,-100.0,-0.023144878447055817,0
-4.431562,72,30.439281,-100.0,-0.39947381615638733,0
-3.919575,66,30.541286,-100.0,-0.3647215962409973,0
-6.115778,90,30.675947,-100.0,-0.45413482189178467,0
-4.010935,84,30.806993,-100.0,-0.4436663091182709,0
-2.084851,67,30.910126,-100.0,-0.43877407908439636,0
-4.466838,58,30.996295,-100.0,-0.3433845639228821,0
-4.5381,68,31.090907,-100.0,-0.4683093726634979,0
-0.643799,56,32.171736,-100.0,0.3473299443721771,0
-3.144844,67,32.267219,-100.0,-0.502653956413269,0
-1.444753,68,32.376062,-100.0,0.2951492369174957,0
-3.390945,80,32.489741,-100.0,0.07943893224000931,0
-2.36832,88,32.607503,-100.0,-0.5288856625556946,0
-3.117403,52,32.678339,-100.0,0.13916823267936707,0
-0.164558,58,32.755109,-100.0,0.4260196387767792,0
-5.559453,89,32.869904,-100.0,-0.2858906090259552,0
-4.373294,70,32.959109,-100.0,-0.1783427745103836,0
-2.675782,56,33.040991,-100.0,0.0007659941911697388,0
-0.80735,83,33.146745,-100.0,0.3682911694049835,0
-0.819957,82,33.253931,-100.0,0.43396514654159546,0
-1.567396,84,33.362296,-100.0,-0.40567559003829956,0
-6.817088,91,33.479019,-100.0,-0.13751259446144104,0
-3.080295,71,34.574917,-100.0,-0.32656264305114746,0
-1.943526,87,34.695258,-100.0,-0.4148567318916321,0
-3.431036,80,34.798672,-100.0,-0.2743878960609436,0
-1.125087,64,34.897068,-100.0,0.2937832772731781,0
-3.912595,87,35.064462,-100.0,0.02063082903623581,0
-4.461723,66,35.189588,-100.0,-0.16651448607444763,0
-3.058151,88,35.350039,-100.0,-0.4922337234020233,0
-1.825131,58,35.599307,-100.0,-0.25781774520874023,0
-1.534417,62,35.725391,-100.0,0.09480389207601547,0
-1.863485,66,35.829359,-100.0,-0.10606421530246735,0
-1.021988,86,35.956676,-100.0,0.31299981474876404,0
-6.268316,70,36.048365,-100.0,-0.22216936945915222,0
-0.985556,61,36.132797,-100.0,0.2737683951854706,0
-0.327276,61,36.208997,-100.0,0.45309215784072876,0
-2.888785,73,37.458425,-100.0,-0.37970468401908875,0
-4.065885,77,37.577883,-100.0,0.05560223013162613,0
-1.183239,82,37.715343,-100.0,0.3437858521938324,0
-2.633033,89,37.855215,-100.0,-0.39754360914230347,0
-4.291692,64,37.950927,-100.0,-0.4506031572818756,0
-4.813245,75,38.060678,-100.0,0.057532455772161484,0
