#{"t_start": 1782831600.855641, "env_id": "BipedalWalker-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-58.412216,73,3.021947,-100.0,-2.5043930023596985,0
-197.796284,1600,24.596178,-0.0781965549190845,0.04725214397737723,0
-149.0098,184,27.112647,-100.0,-5.170992363326981,0
-57.8507,1600,174.074221,-0.19096322768926619,0.015344653635126963,0
19.216701,92,175.328031,-100.0,-0.16440685790481815,0
27.462899,83,176.468975,-100.0,0.0460594107144192,0
-23.201611,73,177.47806,-100.0,-1.444296420576653,0
-18.847278,1600,315.223147,-0.01613754829764366,-0.012388346470929195,0
15.4614,1600,449.644979,-0.204258411218725,-0.030829618525837238,0
33.263171,1600,581.269086,-0.021298002998031793,-0.015207375504651626,0
-71.092836,119,582.917109,-100.0,-0.44276413703282363,0
9.63407,56,583.700563,-100.0,-0.4139962132868751,0
45.762099,1600,719.35924,-0.14312185903389774,-0.12464438699739017,0
57.668532,1600,743.100305,-0.044795008699096854,0.018125966879691067,0
110.510592,1600,882.267139,-0.0541562059720452,0.06849838933978745,0
95.356811,1437,1017.810193,-100.0,0.07837936215955241,0
24.718165,60,1018.610747,-100.0,0.4963085160434809,0
-15.316634,55,1019.343033,-100.0,-0.9325437192245692,0
22.075147,57,1020.099431,-100.0,0.0076593497114842875,0
-0.651514,75,1021.105683,-100.0,-0.573930416278594,0
123.215091,1600,1161.405063,0.009987625459834708,0.06429641956725375,0
-26.667366,84,1162.5388,-100.0,-0.40922971682768167,0
22.625175,67,1163.458293,-100.0,0.0261257778647296,0
10.2222,70,1164.408045,-100.0,-0.3111531808648251,0
25.105018,110,1165.871084,-100.0,0.38737799756524105,0
-26.60256,114,1167.417568,-100.0,-0.11756064483942036,0
25.151173,84,1168.576931,-100.0,-0.03389668804662447,0
16.300635,62,1169.415505,-100.0,0.09189670899068489,0
147.308146,1600,1260.796474,0.038315248866885435,0.07653550295676435,0
30.080105,67,1261.72938,-100.0,0.16711043470095513,0
6.019328,67,1262.679168,-100.0,-0.2549369193437198,0
-13.524995,61,1263.528757,-100.0,-0.00033610465085698316,0
16.996814,57,1264.331867,-100.0,0.13860062181323352,0
11.798597,57,1265.102021,-100.0,0.07258416878477338,0
4.893935,71,1266.090132,-100.0,-0.23055924439950526,0
8.927217,42,1266.680762,-100.0,0.033603132963158804,0
-11.790825,50,1267.386541,-100.0,-0.4964948913100507,0
37.839445,69,1268.329695,-100.0,0.3194169411316567,0
44.587089,171,1270.665419,-100.0,-0.022788551428075697,0
24.509317,90,1271.902095,-100.0,0.12744972547847636,0
16.430393,62,1272.742604,-100.0,-0.13783151835449206,0
16.959966,54,1273.478233,-100.0,-0.1834825317504404,0
25.427477,66,1274.399777,-100.0,0.01219435523923716,0
15.029997,63,1275.257754,-100.0,0.12732918581505678,0
28.132862,69,1276.195824,-100.0,0.033376248254454864,0
18.114558,55,1276.965485,-100.0,-0.1748566706436485,0
26.700552,88,1278.170268,-100.0,0.3466222156767652,0
26.546865,67,1279.100343,-100.0,-0.16728956447571972,0
1.621673,42,1279.674333,-100.0,-0.28785732867253966,0
19.021194,148,1281.706194,-100.0,0.14502461364554348,0
-8.87267,65,1356.245159,-100.0,-0.13940878386127503,0
47.570964,91,1357.498815,-100.0,0.3075436256705454,0
4.143846,58,1358.293437,-100.0,-0.437900768091369,0
8.557548,50,1359.009033,-100.0,0.011446160430358825,0
36.341376,83,1360.162402,-100.0,0.19846424751390673,0
76.984722,488,1366.923571,-100.0,0.1448451107772204,0
46.345653,261,1370.578924,-100.0,-0.1515069827833705,0
-30.099495,100,1371.982528,-100.0,-0.4965311091275974,0
-14.57886,59,1372.799708,-100.0,-0.22401327600997673,0
75.081294,310,1377.083756,-100.0,0.15659649917536345,0
51.122865,323,1381.605178,-100.0,-0.13259048713682015,0
17.809932,114,1383.202615,-100.0,0.2413680285695943,0
-13.059322,106,1470.920269,-100.0,-0.1843350105598909,0
24.459816,91,1472.182992,-100.0,-0.05371676102140255,0
32.14388,59,1472.991431,-100.0,0.23269722952763022,0
18.14994,55,1473.774338,-100.0,0.19820742792336452,0
26.008382,71,1474.796094,-100.0,0.27746295796201714,0
28.293644,56,1475.592561,-100.0,0.0600629301144916,0
15.730268,59,1476.437042,-100.0,0.121654106799716,0
15.771336,55,1477.190048,-100.0,0.26707363370968473,0
23.180309,62,1478.088511,-100.0,0.12875231623154065,0
46.418901,92,1479.359076,-100.0,0.13190851425439684,0
44.6161,82,1480.557292,-100.0,0.5800125317789316,0
57.733796,101,1481.973142,-100.0,0.3935348310400125,0
30.242393,165,1484.325188,-100.0,-0.3138099841770885,0
54.578276,231,1487.53321,-100.0,0.24599443241020605,0
13.86236,149,1489.630359,-100.0,0.18902057837706726,0
73.085846,185,1492.234823,-100.0,-0.1316056712277902,0
26.332265,209,1495.150921,-100.0,-0.36346384057831055,0
20.239679,73,1496.167743,-100.0,-0.04063573089428512,0
20.442424,63,1497.068558,-100.0,-0.17161947681363499,0
35.916341,63,1497.948292,-100.0,0.3470752167856448,0
-12.858261,60,1498.776489,-100.0,-0.19962618968402857,0
14.294307,70,1569.435049,-100.0,-0.03878038100744701,0
10.902663,53,1570.182816,-100.0,0.056068370630759194,0
37.599554,80,1571.299409,-100.0,0.5048660994465548,0
29.546096,96,1572.64482,-100.0,0.19600073059680576,0
16.75952,58,1573.445618,-100.0,0.2834156257424751,0
52.79418,197,1576.184283,-100.0,0.22611347905603774,0
24.760839,96,1577.532007,-100.0,0.3680293266724535,0
39.547452,78,1578.621863,-100.0,0.2571898984921319,0
37.759028,163,1580.8775,-100.0,0.14017284264625596,0
39.017861,111,1582.435192,-100.0,0.015877376427584685,0
46.160292,111,1583.991092,-100.0,0.1654808722709943,0
29.98931,71,1584.978156,-100.0,0.24723121077251126,0
16.446663,50,1585.667247,-100.0,0.1094967360750786,0
14.701527,69,1586.668247,-100.0,-0.1851534394528347,0
24.002863,78,1587.77402,-100.0,0.015906731928861925,0
19.348404,51,1588.501159,-100.0,0.020957405722233965,0
60.824905,104,1589.965343,-100.0,0.4058043795350894,0
24.288119,67,1590.911153,-100.0,-0.12486234271949509,0
14.342935,55,1591.685701,-100.0,-0.03927228084656427,0
24.49135,61,1592.527355,-100.0,0.13579602288341852,0
31.164876,75,1593.601582,-100.0,0.13315255047023553,0
18.792212,55,1594.397095,-100.0,0.1990751886372339,0
29.056587,87,1595.613475,-100.0,0.024285641514079637,0
47.765222,86,1596.829086,-100.0,0.31935443854195406,0
27.817244,65,1713.814276,-100.0,0.34674440856401473,0
24.377762,61,1714.665826,-100.0,0.20099954405855122,0
-12.944491,62,1715.523999,-100.0,-0.5198902525263673,0
25.139073,58,1716.36891,-100.0,0.23162345920102748,0
43.483099,122,1718.082249,-100.0,0.2387008753361027,0
69.049648,113,1719.682759,-100.0,0.6347608167424343,0
33.467374,70,1720.671048,-100.0,0.38470118908285034,0
40.658256,106,1722.164153,-100.0,0.2795491907851074,0
64.255743,141,1724.143121,-100.0,0.26236781504978496,0
14.225418,58,1724.948548,-100.0,-0.3417593755366251,0
37.336331,64,1725.84754,-100.0,0.3732837068414392,0
33.462221,73,1726.869533,-100.0,0.2588295002874417,0
84.349817,153,1729.013099,-100.0,0.6154403924308408,0
31.318991,74,1730.053537,-100.0,0.14474279269291865,0
-7.898248,44,1730.679064,-100.0,-0.41413596777671946,0
73.756896,108,1732.186648,-100.0,0.8304532086188472,0
21.12509,58,1732.999406,-100.0,0.13076071390727262,0
35.710433,67,1733.923713,-100.0,0.1926133566053475,0
47.783612,84,1735.092161,-100.0,0.35794459122883937,0
32.527737,73,1736.119001,-100.0,0.2411662808585405,0
33.809937,75,1737.178826,-100.0,0.3209875183603975,0
52.551485,268,1740.910555,-100.0,0.22977698968381519,0
77.24354,106,1860.538009,-100.0,0.41130131433358147,0
44.528118,101,1861.938147,-100.0,0.3325311779949835,0
