#{"t_start": 1782961590.7758708, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
0.966731,119,3.30741,-100.0,-0.022885162383317947,0
0.931682,107,3.570225,-100.0,-0.027925189584493637,0
0.902707,88,3.772165,-100.0,0.007454690523445606,0
0.387626,115,4.199078,-100.0,-0.008514468558132648,0
-0.068551,101,4.471419,-100.0,-0.020441684871912003,0
1.300842,71,4.657417,-100.0,0.02411697804927826,0
1.038186,92,4.869574,-100.0,-0.03614223748445511,0
-0.301026,85,5.08307,-100.0,-0.025096561759710312,0
-0.860245,125,5.426648,-100.0,-0.05090323090553284,0
-0.51032,81,5.64246,-100.0,-0.022630469873547554,0
0.932332,78,8.19531,-100.0,-0.008577601052820683,0
0.908075,64,8.340179,-100.0,-0.028584925457835197,0
0.116503,91,8.535006,-100.0,-0.037321243435144424,0
0.893043,91,8.733477,-100.0,-0.02532256580889225,0
-0.631921,95,8.962932,-100.0,-0.023869378492236137,0
0.656578,70,9.132376,-100.0,-0.009032610803842545,0
-1.207972,94,9.332431,-100.0,-0.0784478485584259,0
-0.023214,72,9.500972,-100.0,-0.036806926131248474,0
0.127728,97,9.751125,-100.0,-0.03599681705236435,0
0.412099,72,9.940284,-100.0,-0.029036276042461395,0
1.687895,112,10.24612,-100.0,0.015547307208180428,0
0.897437,114,10.567849,-100.0,-0.03822306543588638,0
0.682461,126,12.950399,-100.0,-0.016441725194454193,0
0.527697,85,13.163053,-100.0,0.008897190913558006,0
0.748992,130,13.447532,-100.0,0.007915155030786991,0
0.842225,74,13.603328,-100.0,-0.018144594505429268,0
1.224672,77,13.767801,-100.0,-0.022349752485752106,0
0.645102,86,13.958681,-100.0,-0.024443119764328003,0
0.602948,117,14.253858,-100.0,-0.034033291041851044,0
-0.361072,99,14.497987,-100.0,-0.042267151176929474,0
0.195805,73,14.690473,-100.0,-0.00040859170258045197,0
-0.613973,104,14.980918,-100.0,-0.04852304980158806,0
1.396049,106,17.295594,-100.0,0.016795847564935684,0
0.689381,64,17.504716,-100.0,-0.0080559765920043,0
0.94553,86,17.77974,-100.0,-0.022867674008011818,0
0.417448,68,17.988763,-100.0,-0.027638426050543785,0
-0.032884,79,18.194797,-100.0,-0.051025982946157455,0
1.299164,88,18.398664,-100.0,-0.027298131957650185,0
-0.04632,88,18.595873,-100.0,-0.012081759981811047,0
1.008076,110,18.841294,-100.0,-0.026949400082230568,0
0.583914,77,19.042508,-100.0,-0.007541624829173088,0
0.581648,99,19.282055,-100.0,-0.043806593865156174,0
0.845896,87,19.505797,-100.0,-0.022689741104841232,0
0.282684,97,19.777898,-100.0,0.007074960973113775,0
0.473669,100,21.954781,-100.0,-0.02339000254869461,0
0.4899,87,22.148447,-100.0,-0.04877174273133278,0
0.654992,84,22.350336,-100.0,-0.027308791875839233,0
0.742361,84,22.625926,-100.0,-0.025376826524734497,0
1.612456,113,23.123068,-100.0,0.024712583050131798,0
1.130788,104,23.405116,-100.0,-0.026697272434830666,0
0.010016,109,23.660608,-100.0,-0.03160034865140915,0
0.885712,82,23.841625,-100.0,-0.02677743323147297,0
0.405387,92,24.057591,-100.0,-0.0394674576818943,0
-0.052034,81,24.27493,-100.0,-0.015093821100890636,0
0.823327,87,24.503483,-100.0,-0.02136002853512764,0
1.148161,75,26.610895,-100.0,-0.022392887622117996,0
1.383826,102,26.869547,-100.0,-0.028910651803016663,0
-0.016661,119,27.138554,-100.0,-0.011775256134569645,0
