#{"t_start": 1782950557.5271904, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-145.515771,112,3.197237,-100.0,-1.1257810592651367,0
-153.85059,119,3.587063,-100.0,-0.578206479549408,0
-85.64732,92,3.834651,-100.0,-0.3473321795463562,0
-64.379791,67,4.024273,-100.0,-0.4784017503261566,0
-56.444574,61,4.224171,-100.0,-0.44091522693634033,0
-145.027391,101,4.500262,-100.0,-1.2451943159103394,0
-134.124454,96,4.73164,-100.0,-1.411820888519287,0
-77.756878,76,4.900934,-100.0,-0.5023013949394226,0
-119.277998,85,5.083026,-100.0,-1.867169976234436,0
-183.820879,132,5.385844,-100.0,-0.9326032996177673,0
-185.198336,109,7.584872,-100.0,-1.4108505249023438,0
-184.411358,135,8.139879,-100.0,-0.8703697919845581,0
-99.011698,81,8.381626,-100.0,-1.0767364501953125,0
-128.565773,114,8.674497,-100.0,4.947145462036133,0
-142.375553,96,8.906132,-100.0,-1.5519901514053345,0
-70.107354,66,9.077813,-100.0,-0.8521310091018677,0
-161.896241,119,9.347412,-100.0,-1.068894386291504,0
-92.039548,88,9.533475,-100.0,-0.44397687911987305,0
-59.174398,68,9.672971,-100.0,4.9492082595825195,0
-101.77,90,9.864721,-100.0,-0.6472698450088501,0
-133.743463,107,10.118792,-100.0,-1.181217074394226,0
-80.738864,79,12.062667,-100.0,-0.6006345748901367,0
-143.614501,103,12.347868,-100.0,-1.42588472366333,0
-66.897617,68,12.6852,-100.0,-0.5451552271842957,0
-97.573389,87,12.949193,-100.0,-0.6515324711799622,0
-78.534764,78,13.217119,-100.0,-0.45429927110671997,0
-98.943651,90,13.497198,-100.0,-0.7438302040100098,0
-56.604696,67,13.667726,-100.0,4.921138286590576,0
-117.259578,92,13.839982,-100.0,-1.249187707901001,0
-115.724026,87,14.008125,-100.0,-1.3317391872406006,0
-99.164102,85,14.191472,-100.0,-0.6276843547821045,0
-142.35065,110,14.432172,-100.0,-1.1491451263427734,0
-106.871212,95,14.639439,-100.0,-0.6349799633026123,0
-121.04401,100,16.703916,-100.0,-0.6880987286567688,0
-116.724618,88,16.956702,-100.0,-0.8071035742759705,0
-56.567166,57,17.138124,-100.0,-0.5440980195999146,0
-70.768485,69,17.346492,-100.0,-0.742344856262207,0
-93.523405,104,17.625546,-100.0,-0.19727922976016998,0
-150.891668,110,17.995398,-100.0,-1.3105616569519043,0
-112.553639,81,18.239204,-100.0,-1.2289881706237793,0
-129.729267,100,18.649391,-100.0,-1.2700226306915283,0
-91.274143,80,18.8293,-100.0,-0.9127113223075867,0
-106.309345,91,19.015157,-100.0,-0.8401690721511841,0
-122.033085,98,19.214909,-100.0,-1.0498799085617065,0
-159.174732,106,21.170703,-100.0,-1.491738200187683,0
-124.41142,105,21.449576,-100.0,-0.6329147219657898,0
-85.409939,81,21.663133,-100.0,-0.40906059741973877,0
-70.775334,63,21.820886,-100.0,-0.5585134029388428,0
-117.320891,107,22.098539,-100.0,-0.9836856126785278,0
-97.514346,83,22.321375,-100.0,-0.9379401803016663,0
-123.814972,101,22.616465,-100.0,-1.152310848236084,0
-74.045492,66,22.753247,-100.0,-1.0915501117706299,0
-92.374139,86,22.943371,-100.0,-0.5101940631866455,0
-154.998599,114,23.283963,-100.0,-0.6933409571647644,0
-66.550217,63,23.507312,-100.0,-0.9074097275733948,0
-113.25818,99,23.799515,-100.0,-0.6555322408676147,0
-128.466625,105,25.889397,-100.0,-0.6164611577987671,0
-59.08299,60,26.04433,-100.0,-0.4127987027168274,0
-92.391297,68,26.214736,-100.0,-0.9439148902893066,0
-162.181969,96,26.46896,-100.0,-1.7581582069396973,0
-64.380271,64,26.627297,-100.0,-0.4823989272117615,0
-98.350256,84,26.844043,-100.0,-0.6392900943756104,0
-76.512268,80,27.038981,-100.0,-0.39143848419189453,0
-65.595593,65,27.175803,-100.0,-0.7689191102981567,0
-60.047503,63,27.329939,-100.0,-0.44219592213630676,0
-66.341061,67,27.482677,-100.0,-0.6671522855758667,0
-109.505078,94,27.671925,-100.0,-0.5446576476097107,0
-148.41609,98,27.869888,-100.0,-1.258310079574585,0
-95.130006,87,28.04846,-100.0,-0.8634337186813354,0
-128.092893,103,30.450006,-100.0,-0.49386417865753174,0
-83.354612,77,30.646859,-100.0,-0.5648004412651062,0
-122.101356,90,30.8859,-100.0,-0.9459455609321594,0
-65.149737,59,31.035269,-100.0,-0.8993771076202393,0
-105.209053,89,31.266827,-100.0,-1.030502200126648,0
-93.137293,78,31.467907,-100.0,-0.6951274871826172,0
-65.442527,69,31.632838,-100.0,-0.25659507513046265,0
-81.194338,74,31.785308,-100.0,-0.6187325716018677,0
-132.483369,97,31.983964,-100.0,-0.7770278453826904,0
-57.436635,55,32.09517,-100.0,-0.6258774995803833,0
-126.814275,96,32.29745,-100.0,-0.7715013027191162,0
-114.523199,98,32.500191,-100.0,-0.7478024363517761,0
-124.592757,95,34.773572,-100.0,-1.0006918907165527,0
-64.502301,64,34.952854,-100.0,-0.3888987898826599,0
-67.847912,60,35.115045,-100.0,-0.8998593091964722,0
-135.883194,95,35.367222,-100.0,-1.175858974456787,0
-88.298532,81,35.611276,-100.0,-0.4110153317451477,0
-87.036116,80,35.849127,-100.0,-0.5478124618530273,0
-98.736203,79,36.048138,-100.0,-1.0101211071014404,0
-77.254383,66,36.196386,-100.0,-1.0009617805480957,0
-81.376203,75,36.352017,-100.0,-0.6654458045959473,0
-111.428741,95,36.570275,-100.0,-0.6931262612342834,0
-90.456091,76,36.725942,-100.0,-1.0253862142562866,0
-66.565197,62,36.858254,-100.0,-0.7274690866470337,0
-64.60475,62,36.985226,-100.0,-0.6758103370666504,0
-119.97321,96,39.002352,-100.0,-0.40998321771621704,0
-78.072741,70,39.305898,-100.0,-0.9206806421279907,0
-95.227071,89,39.640887,-100.0,-0.6207568049430847,0
-62.054365,57,39.807765,-100.0,-0.8829122185707092,0
-143.651675,119,40.122861,-100.0,-1.3028817176818848,0
-62.641407,58,40.269696,-100.0,-0.8944324254989624,0
-79.663634,73,40.451842,-100.0,-0.550255537033081,0
